,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
1108,0.333,-0.052,0.945,23.926,-14.282,1.16,0,0
1109,0.326,-0.086,0.948,19.348,-13.916,2.747,0,0
1110,0.327,-0.108,0.948,18.433,-14.709,0.977,0,0
1111,0.331,-0.105,0.92,16.785,-17.578,-3.113,0,0
1112,0.341,-0.091,0.914,14.099,-21.362,-6.042,0,0
1113,0.362,-0.022,0.918,11.169,-26.306,-7.568,0,0
1114,0.366,0.007,0.914,6.592,-33.142,-3.784,0,0
1115,0.381,0.043,0.911,2.747,-37.476,0.793,0,0
1116,0.455,0.209,0.864,-21.24,-36.255,11.23,0,0
1117,0.47,0.365,0.83,-96.069,-18.799,31.86,0,0
1118,0.482,0.638,0.639,-221.069,-4.395,65.43,0,0
1119,0.513,0.791,0.518,-329.163,-4.639,89.6,0,0
1120,0.559,0.891,0.381,-517.639,5.859,127.136,0,0
1121,0.619,0.553,-0.063,-769.714,97.168,181.335,0,0
1122,0.473,0.241,-0.21,-1038.452,217.651,237.0,0,0
1123,0.259,-0.909,-0.798,712.463,-105.652,-255.554,0,0
1124,0.159,-0.928,-0.455,662.354,-68.787,-264.526,0,0
1125,0.014,-1.243,-0.04,711.914,-55.908,-274.048,0,0
1126,0.098,-1.036,-0.076,780.64,-63.965,-284.79,0,0
1127,0.176,-0.706,-0.146,788.818,-77.332,-285.767,0,0
1128,0.486,0.257,0.076,688.843,-82.214,-260.376,0,0
1129,0.634,0.554,0.229,488.525,-48.157,-208.557,0,0
1130,0.725,0.944,0.461,249.023,17.395,-124.573,0,0
1131,0.701,0.925,0.635,121.521,65.613,-57.19,0,0
1132,0.642,0.823,0.793,0.0,116.272,22.095,0,0
1133,0.353,0.437,0.938,-58.35,95.52,56.641,0,0
1134,0.353,0.317,1.035,-47.119,35.156,54.443,0,0
1135,0.394,0.22,1.102,-30.457,-1.099,46.509,0,0
1136,0.448,0.181,0.977,-14.771,-26.855,44.189,0,0
1137,0.438,0.189,0.883,-28.992,-22.156,57.495,0,0
1138,0.413,0.207,0.86,-47.241,-15.32,68.298,0,0
1139,0.39,0.218,0.837,-82.275,5.798,85.938,0,0
1140,0.396,0.204,0.863,-96.924,15.808,95.398,0,0
1141,0.34,0.069,0.86,-96.375,22.583,105.225,0,0
1142,0.31,-0.001,0.856,-60.181,14.465,104.309,0,0
1143,0.276,-0.103,0.794,-13.855,-1.343,94.971,0,0
1144,0.259,-0.128,0.753,14.038,-12.939,89.111,0,0
1145,0.255,-0.11,0.719,38.879,-19.775,86.609,0,0
1146,0.238,-0.021,0.637,33.813,-13.794,86.121,0,0
1147,0.221,-0.023,0.592,16.235,-3.418,90.393,0,0
1148,0.136,-0.08,0.503,-1.099,13.55,101.685,0,0
1149,0.111,-0.119,0.47,-2.441,22.644,107.117,0,0
1150,0.081,-0.187,0.421,11.23,37.537,111.267,0,0
1151,0.062,-0.324,0.385,39.368,54.077,107.239,0,0
1152,0.043,-0.36,0.371,66.162,73.425,98.328,0,0
1153,-0.031,-0.386,0.414,69.458,97.29,90.942,0,0
1154,-0.096,-0.421,0.429,57.129,112.0,86.975,0,0
1155,-0.156,-0.471,0.461,34.607,124.329,78.552,0,0
1156,-0.204,-0.661,0.563,32.227,136.536,68.115,0,0
1157,-0.207,-0.771,0.633,48.34,141.907,50.842,0,0
1158,-0.198,-0.795,0.7,65.491,137.451,36.133,0,0
1159,-0.142,-0.699,0.799,71.228,134.216,18.066,0,0
