,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
6203,-0.466,-1.375,0.408,-736.206,273.987,-77.698,5,0
6204,-0.577,-1.662,0.53,-572.876,171.448,-97.107,5,0
6205,-0.666,-1.938,0.676,-414.246,83.435,-112.366,5,0
6206,-0.921,-2.298,0.839,-92.285,-74.768,-114.929,5,0
6207,-0.886,-2.303,0.712,308.655,-224.915,-72.998,5,0
6208,-0.544,-1.656,0.079,658.569,-303.467,-37.354,5,0
6209,-0.34,-1.358,-0.223,820.435,-309.143,-29.175,5,0
6210,-0.142,-0.888,-0.394,937.561,-287.598,-26.55,5,0
6211,0.146,-0.127,-0.287,934.387,-259.949,-43.762,5,0
6212,0.216,0.245,-0.169,839.539,-230.53,-61.462,5,0
6213,0.291,0.992,0.187,662.415,-188.904,-51.941,5,0
6214,0.37,1.319,0.364,500.427,-151.245,-27.344,5,0
6215,0.443,1.519,0.518,239.746,-93.75,8.85,5,0
6216,0.485,1.248,0.658,26.733,-27.161,31.006,5,0
6217,0.446,1.039,0.679,-101.257,37.354,35.156,5,0
6218,0.313,0.597,0.751,-147.461,91.187,36.194,5,0
6219,0.217,0.407,0.831,-143.982,117.126,36.987,5,0
6220,0.102,0.242,0.934,-100.769,131.775,41.199,5,0
6221,-0.125,0.075,1.122,-31.616,110.535,50.659,5,0
6222,-0.189,0.055,1.169,40.405,69.702,53.833,5,0
6223,-0.204,0.081,1.181,76.66,42.725,49.5,5,0
6224,-0.208,0.238,1.15,105.347,6.592,40.649,5,0
6225,-0.193,0.319,1.13,109.924,-17.334,37.415,5,0
6226,-0.143,0.504,1.071,95.093,-24.17,43.945,5,0
6227,-0.109,0.564,1.031,67.993,-18.005,51.636,5,0
6228,-0.08,0.6,0.989,47.974,-9.277,55.542,5,0
6229,-0.062,0.619,0.927,22.4,5.615,60.73,5,0
6230,-0.062,0.615,0.911,4.883,17.334,64.819,5,0
6231,-0.082,0.571,0.883,-1.953,23.743,70.251,5,0
6232,-0.081,0.553,0.871,-2.991,25.94,74.402,5,0
6233,-0.064,0.526,0.858,-0.854,25.818,80.505,5,0
6234,-0.068,0.473,0.856,4.272,24.292,89.722,5,0
6235,-0.062,0.445,0.852,12.39,19.47,98.755,5,0
6236,-0.057,0.38,0.854,22.095,15.625,103.882,5,0
6237,-0.039,0.356,0.853,27.954,14.587,105.042,5,1
6238,-0.023,0.346,0.852,33.569,16.296,104.614,5,0
