,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
4489,0.145,0.169,-0.011,-978.577,169.861,420.898,3,0
4490,-0.619,-1.389,-0.277,-941.772,58.96,289.612,3,0
4491,-0.618,-3.562,-0.154,-481.689,-86.792,72.876,3,0
4492,-0.036,-3.954,0.238,162.903,-166.565,-141.663,3,0
4493,0.102,-2.891,-0.234,561.34,-194.946,-266.907,3,0
4494,0.431,-1.675,-0.709,660.4,-209.045,-320.251,3,0
4495,0.558,-0.035,-0.437,560.73,-172.974,-383.789,3,0
4496,0.646,0.515,-0.348,358.582,-120.117,-380.859,3,0
4497,0.751,0.906,-0.011,206.909,-64.636,-289.429,3,0
4498,0.814,0.745,0.089,148.193,-48.523,-219.177,3,0
4499,0.812,0.499,0.113,115.662,-46.387,-149.292,3,0
4500,1.016,0.249,0.173,113.77,-27.161,-119.019,3,0
4501,1.076,0.24,0.229,101.257,7.751,-101.868,3,0
4502,1.013,0.256,0.308,68.848,33.203,-90.637,3,0
4503,0.953,0.202,0.372,47.913,40.955,-84.595,3,0
4504,0.922,0.088,0.372,26.367,42.603,-82.642,3,0
4505,0.924,-0.041,0.394,12.512,42.297,-82.764,3,0
4506,0.905,-0.104,0.445,6.226,40.833,-83.496,3,0
4507,0.839,-0.159,0.493,10.681,32.471,-82.397,3,0
4508,0.859,-0.112,0.528,21.057,17.456,-87.646,3,0
4509,0.927,-0.029,0.537,20.935,13.306,-100.342,3,0
4510,1.067,0.126,0.492,12.695,13.611,-103.699,3,0
4511,1.157,0.151,0.485,-2.502,12.756,-91.736,3,0
4512,1.278,0.152,0.454,-16.052,10.986,-82.397,3,0
4513,1.52,0.118,0.421,-35.767,11.597,-77.148,3,0
4514,1.641,0.048,0.419,-40.1,6.958,-97.9,3,0
4515,2.046,-0.013,0.433,-2.93,-3.54,-126.831,3,0
4516,2.149,0.071,0.42,38.818,-17.395,-138.123,3,0
4517,2.057,0.201,0.244,47.119,-53.772,-154.846,3,0
4518,1.756,0.364,0.223,55.969,-78.918,-177.002,3,0
4519,1.569,0.377,0.222,77.454,-92.59,-170.044,3,0
4520,1.098,0.54,0.282,87.402,-91.98,-153.442,3,0
4521,0.84,0.64,0.334,74.341,-89.111,-148.804,3,0
4522,0.587,0.667,0.435,58.899,-78.125,-144.653,3,0
4523,0.132,0.515,0.569,66.589,-63.538,-130.31,3,0
4524,0.012,0.499,0.629,81.787,-41.321,-112.61,3,0
4525,-0.17,0.54,0.705,89.355,-11.963,-86.182,3,0
4526,-0.214,0.591,0.727,81.604,6.592,-63.049,3,0
4527,-0.287,0.595,0.777,55.908,26.184,-43.152,3,0
4528,-0.337,0.598,0.918,37.903,36.255,-30.823,3,0
4529,-0.289,0.648,1.005,26.306,33.813,-34.18,3,0
4530,-0.26,0.731,1.091,25.452,23.865,-45.227,3,0
4531,-0.189,0.956,1.146,39.795,-5.554,-55.908,3,0
4532,-0.054,1.117,1.074,65.186,-36.865,-49.866,3,0
4533,0.281,1.483,0.845,73.486,-50.598,-49.072,3,0
4534,0.425,1.641,0.75,89.111,-51.27,-37.903,3,0
4535,0.551,1.762,0.643,101.685,-48.401,-20.203,3,0
4536,0.811,1.931,0.431,113.159,-37.659,7.324,3,0
4537,0.906,1.875,0.291,118.713,-16.602,37.231,3,0
4538,0.938,1.695,0.083,141.846,-38.025,64.758,3,0
4539,1.002,1.498,0.135,143.616,16.052,69.885,3,0
4540,1.073,1.295,-0.089,172.119,10.376,77.515,3,0
4541,0.969,0.977,-0.083,202.332,8.301,91.797,3,0
4542,0.96,0.846,-0.095,213.928,19.836,95.093,3,0
4543,0.9,0.602,-0.12,205.75,44.312,93.994,3,0
4544,0.821,0.499,-0.127,194.58,56.091,94.299,3,0
4545,0.737,0.407,-0.107,174.5,75.012,93.994,3,0
4546,0.59,0.105,-0.088,164.49,88.318,93.201,3,0
4547,0.553,0.044,-0.045,172.241,92.102,86.487,3,0
4548,0.571,0.092,0.042,177.429,87.28,73.853,3,0
4549,0.549,0.122,0.067,174.683,80.261,57.739,3,0
4550,0.542,0.144,0.085,161.743,74.28,42.725,3,0
