,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
6834,0.086,-0.244,0.866,-16.418,-22.949,25.085,5,0
6835,-0.103,-0.999,0.548,-488.647,4.517,-87.708,6,1
6836,-0.112,-1.175,0.505,-431.03,-37.231,-86.792,6,0
6837,-0.005,-1.317,0.41,-351.807,-64.819,-77.148,6,0
6838,0.067,-1.379,0.377,-257.751,-83.252,-65.308,6,0
6839,0.147,-1.392,0.348,-196.594,-89.478,-54.077,6,0
6840,0.25,-1.342,0.292,-123.108,-92.773,-35.95,6,0
6841,0.286,-1.296,0.273,-71.594,-93.262,-23.56,6,0
6842,0.319,-1.293,0.207,-29.785,-82.764,-21.362,6,0
6843,0.342,-1.279,0.214,8.301,-68.176,-22.034,6,0
6844,0.344,-1.24,0.219,29.175,-59.753,-20.325,6,0
6845,0.316,-1.15,0.241,57.251,-50.476,-11.536,6,0
6846,0.303,-1.099,0.255,75.378,-41.809,-1.16,6,0
6847,0.277,-0.979,0.282,78.064,-33.142,5.066,6,0
6848,0.266,-0.929,0.309,74.097,-29.541,6.042,6,0
6849,0.244,-0.89,0.331,62.317,-25.452,4.15,6,0
6850,0.198,-0.888,0.335,49.255,-21.118,-0.671,6,0
6851,0.184,-0.851,0.318,45.41,-9.644,-3.174,6,0
6852,0.19,-0.859,0.298,45.288,8.24,-1.953,6,0
6853,0.193,-0.829,0.294,46.692,17.944,-0.061,6,0
6854,0.212,-0.783,0.28,43.396,29.053,1.587,6,0
6855,0.225,-0.745,0.275,36.743,34.79,3.784,6,0
6856,0.213,-0.742,0.274,29.358,36.926,7.751,6,0
6857,0.189,-0.745,0.278,23.987,38.818,10.132,6,0
6858,0.103,-0.839,0.312,18.982,40.405,13.916,6,0
6859,0.079,-0.85,0.324,15.747,39.185,14.221,6,0
6860,0.051,-0.844,0.342,10.62,37.231,15.198,6,0
6861,0.052,-0.817,0.346,-0.916,34.546,15.015,6,0
6862,0.046,-0.8,0.353,-9.644,32.776,16.296,6,0
6863,0.037,-0.817,0.356,-20.691,34.363,19.104,6,0
6864,0.037,-0.864,0.359,-26.794,39.551,24.902,6,0
6865,0.022,-0.927,0.37,-29.358,43.64,30.396,6,0
6866,0.01,-0.969,0.373,-28.381,44.922,32.959,6,0
6867,-0.021,-1.008,0.38,-27.283,46.326,36.682,6,0
6868,-0.078,-1.013,0.392,-28.992,46.265,36.621,6,0
6869,-0.111,-1.006,0.397,-34.668,42.48,32.532,6,0
6870,-0.101,-0.924,0.384,-45.227,35.339,24.719,6,0
6871,-0.075,-0.868,0.365,-55.298,29.48,19.409,6,0
6872,-0.047,-0.821,0.337,-75.562,21.912,13.245,6,0
6873,0.006,-0.815,0.277,-98.572,13.794,6.409,6,0
6874,0.026,-0.859,0.248,-112.854,7.874,1.953,6,0
6875,0.036,-1.025,0.184,-111.572,3.662,0.916,6,0
6876,0.046,-1.076,0.163,-103.882,-0.061,0.061,6,0
6877,0.05,-1.107,0.141,-89.661,-7.263,-2.075,6,0
6878,0.031,-1.154,0.096,-77.332,-18.188,-5.615,6,0
6879,0.029,-1.173,0.083,-66.101,-29.785,-8.24,6,0
6880,0.023,-1.184,0.067,-59.753,-36.743,-11.475,6,0
6881,0.046,-1.179,0.031,-47.913,-40.527,-18.433,6,0
6882,0.068,-1.193,0.015,-28.259,-32.288,-22.644,6,0
6883,0.065,-1.158,0.016,-4.761,-20.996,-20.874,6,0
6884,0.048,-1.115,0.019,13.672,-13.062,-14.099,6,0
6885,0.049,-1.057,0.028,22.095,-12.512,-7.935,6,0
6886,0.027,-0.991,0.043,26.917,-15.259,4.333,6,0
6887,0.021,-0.981,0.043,26.978,-21.79,13.245,6,0
6888,-0.016,-1.176,0.041,45.349,-33.142,23.865,6,0
6889,-0.041,-1.268,0.044,72.021,-39.063,31.982,6,0
6890,-0.064,-1.319,0.046,119.141,-40.771,40.1,6,0
6891,-0.083,-1.31,0.09,158.02,-36.133,42.664,6,0
6892,-0.071,-1.238,0.12,178.04,-32.593,41.931,6,0
6893,-0.034,-1.108,0.182,180.725,-27.588,38.208,6,0
6894,-0.022,-1.035,0.211,173.401,-23.376,34.424,6,0
6895,-0.019,-1.006,0.249,152.832,-15.686,26.55,6,0
6896,-0.045,-1.045,0.318,133.972,-9.521,19.409,6,0
6897,-0.052,-1.05,0.336,119.019,-2.808,12.634,6,0
6898,-0.046,-1.044,0.361,114.136,0.061,7.874,6,0
6899,-0.053,-1.024,0.399,107.727,5.798,2.869,6,0
6900,-0.075,-1.013,0.427,107.361,11.841,0.732,6,0
6901,-0.059,-0.918,0.468,103.577,15.686,-3.906,6,0
6902,-0.055,-0.865,0.485,91.858,21.301,-11.536,6,0
6903,-0.052,-0.789,0.486,75.439,27.649,-12.085,6,0
6904,0.012,-0.651,0.473,48.096,29.663,-15.869,6,0
6905,0.039,-0.65,0.468,27.039,26.794,-19.348,6,0
6906,0.034,-0.7,0.46,25.94,17.395,-18.372,6,0
6907,0.037,-0.711,0.441,40.161,5.615,-12.024,6,0
6908,0.029,-0.71,0.426,51.88,-2.38,-6.165,6,0
6909,0.004,-0.688,0.401,68.848,-11.841,7.202,6,0
6910,0.005,-0.642,0.392,72.327,-16.357,17.029,6,0
6911,0.004,-0.466,0.404,56.519,-19.226,15.381,6,0
6912,0.014,-0.312,0.424,29.48,-20.081,9.827,6,0
6913,0.034,-0.138,0.438,-51.697,-21.057,4.822,6,0
6914,-0.023,-0.029,0.599,-183.289,-26.001,-2.38,6,0
6915,-0.089,-0.069,0.646,-344.543,-52.185,-9.46,6,0
6916,-0.237,-0.781,0.614,-480.652,-83.801,-9.583,6,0
6917,-0.207,-1.274,0.595,-530.273,-110.718,-3.723,6,0
6918,-0.073,-1.728,0.569,-511.292,-148.01,0.671,6,0
6919,0.359,-2.208,0.419,-471.558,-148.376,-12.817,6,0
6920,0.555,-2.22,0.313,-442.749,-144.836,-39.856,6,0
6921,0.678,-2.24,0.117,-405.212,-116.089,-62.378,6,0
6922,0.902,-2.488,-0.151,-347.046,-47.974,-100.037,6,0
6923,0.889,-2.361,-0.221,-298.584,-11.353,-123.23,6,0
6924,0.714,-1.89,-0.364,-264.282,-18.616,-141.602,6,0
6925,0.663,-1.675,-0.412,-257.08,-35.217,-148.254,6,0
6926,0.595,-1.495,-0.447,-252.319,-39.978,-145.508,6,0
6927,0.524,-1.392,-0.737,-223.083,-17.212,-143.066,6,0
6928,0.495,-1.408,-0.93,-165.344,35.645,-155.64,6,1
6929,0.297,-1.388,-1.044,-147.949,80.688,-161.499,6,0
6930,0.219,-1.239,-1.026,-124.084,93.262,-152.466,6,0
6931,0.104,-1.086,-1.028,-96.558,84.778,-139.343,6,0
6932,0.113,-1.041,-1.212,-49.255,85.205,-122.62,6,0
6933,0.151,-1.102,-1.238,6.47,109.985,-112.488,6,0
6934,0.298,-1.006,-1.221,39.734,160.156,-111.877,6,0
6935,0.371,-0.93,-1.088,55.359,196.228,-107.3,6,0
6936,0.332,-0.841,-0.937,72.205,235.84,-90.82,6,0
6937,0.727,-0.454,0.184,105.957,212.769,70.435,6,0
6938,0.675,-0.403,0.201,120.605,233.704,85.449,6,0
6939,0.64,-0.367,0.257,114.563,241.15,87.036,6,0
6940,0.713,-0.462,0.386,101.074,221.985,79.529,6,0
6941,0.687,-0.5,0.415,93.75,178.467,68.115,6,0
6942,0.57,-0.579,0.421,79.895,133.301,55.603,6,0
